"","Embryo","RNAiSimple","StageSimple","TimeMin","NumParticleFrameNormAreaPAratio"
"977","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",20,0.698947513239157
"978","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",21,0.688970050615909
"979","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",22,0.713067665021767
"980","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",23,0.694711467704375
"981","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",24,0.740266318045645
"982","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",25,0.727187816804376
"983","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",26,0.720127740913071
"984","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",27,0.705566334387256
"985","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",28,0.735329678517735
"986","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",29,0.720127740913071
"987","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",30,0.709873821166177
"988","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",31,0.739487792771258
"989","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",32,0.769548272152204
"990","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",33,0.749335958108549
"991","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",34,0.742332818313142
"992","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",35,0.738472820000713
"993","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",36,0.744333715397544
"994","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",37,0.754830729332638
"995","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",38,0.74721872979831
"996","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",39,0.733306549243507
"997","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",0,0.237276829843335
"998","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",1,0.274865238531389
"999","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",2,0.282967326829697
"1000","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",3,0.339527780257838
"1001","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",4,0.390296173170874
"1002","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",5,0.474707735550206
"1003","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",6,0.482806766811657
"1004","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",7,0.557457612282535
"1005","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",8,0.563988772473774
"1006","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",9,0.600395121228583
"1007","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",10,0.574373567413867
"1008","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",11,0.585010114958569
"1009","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",12,0.581052329825656
"1010","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",13,0.60231810652539
"1011","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",14,0.604651466958727
"1012","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",15,0.616919757592672
"1013","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",16,0.630940661174324
"1014","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",17,0.663972959442961
"1015","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",18,0.690022965862324
"1016","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",19,0.66774553307616
"1017","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",20,0.66248769423304
"1018","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",21,0.663972959442961
"1019","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",22,0.675420769088529
"1020","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",23,0.65040968729056
"1021","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",24,0.692681833086509
"1022","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",25,0.692681833086509
"1023","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",26,0.703731819289845
"1024","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",27,0.701045179082582
"1025","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",28,0.694034727291756
"1026","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",29,0.66774553307616
"1027","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",30,0.663972959442961
"1028","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",31,0.641456338860563
"1029","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",32,0.618623955818067
"1030","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",33,0.613566932823147
"1031","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",34,0.616919757592672
"1032","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",35,0.613620721455813
"1033","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",36,0.616919757592672
"1034","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",37,0.627033196241732
"1035","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",38,0.635562937080363
"1036","29May22_kk1216_cdc42RNAi_44h_CH4_postNEBD_1","cdc42","late maint.",39,0.652906743452245
"1037","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",0,NA
"1038","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",1,0.0772335794526144
"1039","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",2,0.120141123592956
"1040","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",3,0.144169348311547
"1041","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",4,0.202738146063113
"1042","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",5,0.331589501116558
"1043","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",6,0.307179009186535
"1044","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",7,0.304107219094669
"1045","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",8,0.294891848819073
"1046","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",9,0.30150801209386
"1047","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",10,0.284544766404369
"1048","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",11,0.294891848819073
"1049","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",12,0.30760270437162
"1050","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",13,0.293225793176028
"1051","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",14,0.304973621428272
"1052","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",15,0.327106924740485
"1053","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",16,0.33269849610357
"1054","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",17,0.321700198711716
"1055","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",18,0.300352808982389
"1056","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",19,0.291111184090624
"1057","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",20,0.286700408574099
"1058","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",21,0.266399882749598
"1059","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",22,0.293487601919935
"1060","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",23,0.310014507732872
"1061","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",24,0.294891848819073
"1062","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",25,0.301210959865196
"1063","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",26,0.303644346615073
"1064","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",27,0.303644346615073
"1065","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",28,0.31319548081474
"1066","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",29,0.302755631454249
"1067","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",30,0.287870614323381
"1068","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",31,0.296819246523773
"1069","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",32,0.312999243044806
"1070","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",33,0.307956677564222
"1071","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",34,0.321104457602991
"1072","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",35,0.319170093400563
"1073","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",36,0.320376329581215
"1074","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",37,0.315370449431509
"1075","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",38,0.336248632494919
"1076","29May22_kk1216_ctrlRNAi_XXh_CH1_postNEBD_1","ctrl","late maint.",39,0.322484068591618
